task,model_name,feature,importance,abs_importance,importance_type
task_a,extra_trees,issue_pressure,0.01809373906065341,0.01809373906065341,feature_importance
task_a,extra_trees,topic_count,0.0,0.0,feature_importance
task_a,extra_trees,readme_length,0.02849330968329214,0.02849330968329214,feature_importance
task_a,extra_trees,has_install_section,0.0,0.0,feature_importance
task_a,extra_trees,has_quickstart,0.1155062831576115,0.1155062831576115,feature_importance
task_a,extra_trees,has_demo,0.1256140738119264,0.1256140738119264,feature_importance
task_a,extra_trees,has_example,0.11123311648074959,0.11123311648074959,feature_importance
task_a,extra_trees,has_requirements,0.0,0.0,feature_importance
task_a,extra_trees,mentions_gpu,0.018201043956865764,0.018201043956865764,feature_importance
task_a,extra_trees,mentions_cpu,0.019257312130480125,0.019257312130480125,feature_importance
task_a,extra_trees,mentions_api_key,0.02125542308539667,0.02125542308539667,feature_importance
task_a,extra_trees,mentions_docker,0.018867349569394534,0.018867349569394534,feature_importance
task_a,extra_trees,agent_keyword_count,0.024981535133233663,0.024981535133233663,feature_importance
task_a,extra_trees,agent_relevance_score,0.03189864905135967,0.03189864905135967,feature_importance
task_a,extra_trees,reproducibility_score,0.09002142431741397,0.09002142431741397,feature_importance
task_a,gradient_boosting,stars_total,0.10915867323249578,0.10915867323249578,feature_importance
task_a,gradient_boosting,forks_total,0.0015336394994656666,0.0015336394994656666,feature_importance
task_a,gradient_boosting,watchers_total,0.02652819450353702,0.02652819450353702,feature_importance
task_a,gradient_boosting,open_issues_count,7.972149556090254e-05,7.972149556090254e-05,feature_importance
task_a,gradient_boosting,size,0.016418301288644545,0.016418301288644545,feature_importance
task_a,gradient_boosting,stars_this_week,0.07215671660605509,0.07215671660605509,feature_importance
task_a,gradient_boosting,project_age_days,0.001996246280947617,0.001996246280947617,feature_importance
task_a,gradient_boosting,days_since_update,0.23371189447766302,0.23371189447766302,feature_importance
task_a,gradient_boosting,log_stars,0.0884348268422204,0.0884348268422204,feature_importance
task_a,gradient_boosting,log_forks,0.00019414525373124088,0.00019414525373124088,feature_importance
task_a,gradient_boosting,stars_per_day,0.025811975251857515,0.025811975251857515,feature_importance
task_a,gradient_boosting,forks_per_star,0.016204271611298632,0.016204271611298632,feature_importance
task_a,gradient_boosting,issue_pressure,0.016411072611207923,0.016411072611207923,feature_importance
task_a,gradient_boosting,topic_count,0.0,0.0,feature_importance
task_a,gradient_boosting,readme_length,0.0719436682970083,0.0719436682970083,feature_importance
task_a,gradient_boosting,has_install_section,0.0,0.0,feature_importance
task_a,gradient_boosting,has_quickstart,0.09991368037647862,0.09991368037647862,feature_importance
task_a,gradient_boosting,has_demo,0.0885293907225116,0.0885293907225116,feature_importance
task_a,gradient_boosting,has_example,0.029896631322290788,0.029896631322290788,feature_importance
task_a,gradient_boosting,has_requirements,0.0,0.0,feature_importance
task_a,gradient_boosting,mentions_gpu,0.0,0.0,feature_importance
task_a,gradient_boosting,mentions_cpu,0.00013318354568878373,0.00013318354568878373,feature_importance
task_a,gradient_boosting,mentions_api_key,0.0,0.0,feature_importance
task_a,gradient_boosting,mentions_docker,1.7871356498065408e-05,1.7871356498065408e-05,feature_importance
task_a,gradient_boosting,agent_keyword_count,0.007890898037890417,0.007890898037890417,feature_importance
task_a,gradient_boosting,agent_relevance_score,0.007077998003329949,0.007077998003329949,feature_importance
task_a,gradient_boosting,reproducibility_score,0.08595699938361803,0.08595699938361803,feature_importance
task_b,logistic_regression,stars_total,0.6224285142082628,0.6224285142082628,coefficient
task_b,logistic_regression,forks_total,0.1160344594784151,0.1160344594784151,coefficient
task_b,logistic_regression,watchers_total,-0.09037173312667114,0.09037173312667114,coefficient
task_b,logistic_regression,open_issues_count,-0.25214736172034113,0.25214736172034113,coefficient
task_b,logistic_regression,size,-0.06863807571219901,0.06863807571219901,coefficient
task_b,logistic_regression,stars_this_week,-0.6190500551899925,0.6190500551899925,coefficient
task_b,logistic_regression,project_age_days,-0.3311245835916966,0.3311245835916966,coefficient
task_b,logistic_regression,days_since_update,-1.5369578869433373,1.5369578869433373,coefficient
task_b,logistic_regression,log_stars,0.05885195060428421,0.05885195060428421,coefficient
task_b,logistic_regression,log_forks,-0.06502846120615485,0.06502846120615485,coefficient
task_b,logistic_regression,stars_per_day,0.13590186783474767,0.13590186783474767,coefficient
task_b,logistic_regression,forks_per_star,-0.5425486399857857,0.5425486399857857,coefficient
task_b,logistic_regression,issue_pressure,-0.9251745894966703,0.9251745894966703,coefficient
task_b,logistic_regression,topic_count,0.0,0.0,coefficient
task_b,logistic_regression,readme_length,0.023978780595952234,0.023978780595952234,coefficient
task_b,logistic_regression,has_install_section,0.0,0.0,coefficient
task_b,logistic_regression,has_quickstart,0.43004413496588734,0.43004413496588734,coefficient
task_b,logistic_regression,has_demo,0.43004413496588734,0.43004413496588734,coefficient
task_b,logistic_regression,has_example,0.43004413496588734,0.43004413496588734,coefficient
task_b,logistic_regression,has_requirements,0.0,0.0,coefficient
task_b,logistic_regression,mentions_gpu,-0.28230429937396584,0.28230429937396584,coefficient
task_b,logistic_regression,mentions_cpu,0.5089815293474103,0.5089815293474103,coefficient
task_b,logistic_regression,mentions_api_key,-0.28230429937396584,0.28230429937396584,coefficient
task_b,logistic_regression,mentions_docker,0.5089815293474103,0.5089815293474103,coefficient
task_b,logistic_regression,agent_keyword_count,0.12060926962655229,0.12060926962655229,coefficient
task_b,logistic_regression,agent_relevance_score,-0.5516577719662443,0.5516577719662443,coefficient
task_b,logistic_regression,reproducibility_score,0.49807032994394135,0.49807032994394135,coefficient
task_b,random_forest,stars_total,0.009783154077860564,0.009783154077860564,feature_importance
task_b,random_forest,forks_total,0.00770468365349721,0.00770468365349721,feature_importance
task_b,random_forest,watchers_total,0.01513813412582459,0.01513813412582459,feature_importance
task_b,random_forest,open_issues_count,0.020978984214780855,0.020978984214780855,feature_importance
task_b,random_forest,size,0.009211499854863543,0.009211499854863543,feature_importance
task_b,random_forest,stars_this_week,0.023216858327040926,0.023216858327040926,feature_importance
task_b,random_forest,project_age_days,0.014654333259678966,0.014654333259678966,feature_importance
task_b,random_forest,days_since_update,0.15474828978912314,0.15474828978912314,feature_importance
task_b,random_forest,log_stars,0.008204794202290342,0.008204794202290342,feature_importance
task_b,random_forest,log_forks,0.009034709365001363,0.009034709365001363,feature_importance
task_b,random_forest,stars_per_day,0.023047780133488814,0.023047780133488814,feature_importance
task_b,random_forest,forks_per_star,0.01138071492055399,0.01138071492055399,feature_importance
task_b,random_forest,issue_pressure,0.02897965530020145,0.02897965530020145,feature_importance
task_b,random_forest,topic_count,0.0,0.0,feature_importance
task_b,random_forest,readme_length,0.03487303711390363,0.03487303711390363,feature_importance
task_b,random_forest,has_install_section,0.0,0.0,feature_importance
task_b,random_forest,has_quickstart,0.13072287517498707,0.13072287517498707,feature_importance
task_b,random_forest,has_demo,0.09906793114412353,0.09906793114412353,feature_importance
task_b,random_forest,has_example,0.1088161631067723,0.1088161631067723,feature_importance
task_b,random_forest,has_requirements,0.0,0.0,feature_importance
task_b,random_forest,mentions_gpu,0.02785251028314614,0.02785251028314614,feature_importance
task_b,random_forest,mentions_cpu,0.04094845872055988,0.04094845872055988,feature_importance
task_b,random_forest,mentions_api_key,0.03650067475325473,0.03650067475325473,feature_importance
task_b,random_forest,mentions_docker,0.037941446445047496,0.037941446445047496,feature_importance
task_b,random_forest,agent_keyword_count,0.006366254064142633,0.006366254064142633,feature_importance
task_b,random_forest,agent_relevance_score,0.006853774194347907,0.006853774194347907,feature_importance
task_b,random_forest,reproducibility_score,0.13397328377550888,0.13397328377550888,feature_importance
task_b,extra_trees,stars_total,0.009667999921146895,0.009667999921146895,feature_importance
task_b,extra_trees,forks_total,0.01208876926228943,0.01208876926228943,feature_importance
task_b,extra_trees,watchers_total,0.012489419404952691,0.012489419404952691,feature_importance
task_b,extra_trees,open_issues_count,0.013369634515406504,0.013369634515406504,feature_importance
task_b,extra_trees,size,0.0076606241171340295,0.0076606241171340295,feature_importance
task_b,extra_trees,stars_this_week,0.023501648393332963,0.023501648393332963,feature_importance
task_b,extra_trees,project_age_days,0.013115573956929303,0.013115573956929303,feature_importance
task_b,extra_trees,days_since_update,0.041786375564641806,0.041786375564641806,feature_importance
task_b,extra_trees,log_stars,0.010706916446228952,0.010706916446228952,feature_importance
task_b,extra_trees,log_forks,0.010658160927426339,0.010658160927426339,feature_importance
task_b,extra_trees,stars_per_day,0.013130253160484724,0.013130253160484724,feature_importance
task_b,extra_trees,forks_per_star,0.010006545247779693,0.010006545247779693,feature_importance
task_b,extra_trees,issue_pressure,0.02118803626005067,0.02118803626005067,feature_importance
task_b,extra_trees,topic_count,0.0,0.0,feature_importance
task_b,extra_trees,readme_length,0.0098812309370459,0.0098812309370459,feature_importance
task_b,extra_trees,has_install_section,0.0,0.0,feature_importance
task_b,extra_trees,has_quickstart,0.15950962289818332,0.15950962289818332,feature_importance
task_b,extra_trees,has_demo,0.17702216484067776,0.17702216484067776,feature_importance
task_b,extra_trees,has_example,0.15193128916421111,0.15193128916421111,feature_importance
task_b,extra_trees,has_requirements,0.0,0.0,feature_importance
task_b,extra_trees,mentions_gpu,0.020013260807665956,0.020013260807665956,feature_importance
task_b,extra_trees,mentions_cpu,0.054451857132511085,0.054451857132511085,feature_importance
task_b,extra_trees,mentions_api_key,0.029439805884894945,0.029439805884894945,feature_importance
task_b,extra_trees,mentions_docker,0.06108001535227115,0.06108001535227115,feature_importance
task_b,extra_trees,agent_keyword_count,0.008151537365896836,0.008151537365896836,feature_importance
task_b,extra_trees,agent_relevance_score,0.008087041589666862,0.008087041589666862,feature_importance
task_b,extra_trees,reproducibility_score,0.12106221684917101,0.12106221684917101,feature_importance
task_b,gradient_boosting,stars_total,0.0026009123055940157,0.0026009123055940157,feature_importance
task_b,gradient_boosting,forks_total,0.005698897869388724,0.005698897869388724,feature_importance
task_b,gradient_boosting,watchers_total,0.0052274979853136425,0.0052274979853136425,feature_importance
task_b,gradient_boosting,open_issues_count,0.0032382672163569957,0.0032382672163569957,feature_importance
task_b,gradient_boosting,size,0.01262073812509602,0.01262073812509602,feature_importance
task_b,gradient_boosting,stars_this_week,0.017665433999947994,0.017665433999947994,feature_importance
task_b,gradient_boosting,project_age_days,0.032080276423185845,0.032080276423185845,feature_importance
task_b,gradient_boosting,days_since_update,0.3843862832854155,0.3843862832854155,feature_importance
task_b,gradient_boosting,log_stars,0.005770818945091867,0.005770818945091867,feature_importance
task_b,gradient_boosting,log_forks,0.000743007887958113,0.000743007887958113,feature_importance
task_b,gradient_boosting,stars_per_day,0.0048699515711631515,0.0048699515711631515,feature_importance
task_b,gradient_boosting,forks_per_star,0.0,0.0,feature_importance
task_b,gradient_boosting,issue_pressure,0.04062447801163612,0.04062447801163612,feature_importance
task_b,gradient_boosting,topic_count,0.0,0.0,feature_importance
task_b,gradient_boosting,readme_length,0.040296748656802564,0.040296748656802564,feature_importance
task_b,gradient_boosting,has_install_section,0.0,0.0,feature_importance
task_b,gradient_boosting,has_quickstart,0.27283771653563055,0.27283771653563055,feature_importance
task_b,gradient_boosting,has_demo,0.06795645231379921,0.06795645231379921,feature_importance
task_b,gradient_boosting,has_example,0.07330043236833321,0.07330043236833321,feature_importance
task_b,gradient_boosting,has_requirements,0.0,0.0,feature_importance
task_b,gradient_boosting,mentions_gpu,0.0031763962659673386,0.0031763962659673386,feature_importance
task_b,gradient_boosting,mentions_cpu,0.003915229548170428,0.003915229548170428,feature_importance
task_b,gradient_boosting,mentions_api_key,0.005717079474311571,0.005717079474311571,feature_importance
task_b,gradient_boosting,mentions_docker,0.009656207373196854,0.009656207373196854,feature_importance
task_b,gradient_boosting,agent_keyword_count,0.0004211376201295915,0.0004211376201295915,feature_importance
task_b,gradient_boosting,agent_relevance_score,0.00037080592055605287,0.00037080592055605287,feature_importance
task_b,gradient_boosting,reproducibility_score,0.006825230296954851,0.006825230296954851,feature_importance
